YTID,debut,fin,label1,label2,label3,label4
Gcx8re4r-wo,0,10,speech,waterfall,stream,
cLtItZ0WGQc,30,40,rain,rain,orage,orage
cBZaoHlsUlo,200,210,,stream,,
j5mhNd2YFYc,140,150,waterfall,stream,,
5wrcCwE2TBw,30,40,waterfall,,,
halnV6gGrwQ,30,40,rain,rain,,
3kdUyByPSAg,28,38,rain,rain,,
56lYrnWJXsk,30,40,rain,rain,,
3MidYCZfc6I,110,120,rain,,,
Pr4XedYGN0M,80,90,waterfall,,,
sSjB0U2PeRw,30,40,rain,rain,rain,
rKAuNAJnD-Y,0,10,rain,speech,rain,
wsZa2uv-GOI,0,10,waterfall,stream,,
0JXBk7fyxe0,6,16,stream,,,
eZMYROld2pM,370,380,rain,,,
1OXSi36qKm0,30,40,speech,stream,,
3utNQHpOOxc,30,40,,speech,stream,
91lBDH0QrvI,0,10,stream,,,
SJJx919lym0,30,40,rain,speech,,
YRixc_jc9S8,10,20,rain,,,
AnUmNo9-seI,0,10,rain,speech,,
FobG3xIO2r0,30,40,speech,stream,,
2Ji-jqqUAHI,30,40,speech,stream,,
7V02imVAkJM,110,120,rain,orage,rain,
e6mfU9IXia0,30,40,rain,,,
iFbj3TMNX4I,10,20,speech,stream,,
IAo04HsR-5E,60,70,stream,,,
IDfljPRc-JU,30,40,rain,rain,,
cqUCWxbusx8,60,70,rain,vehicule,car,
DLM8if-6Yh8,200,210,speech,waterfall,,
BnTJqktu7ls,10,20,rain,rain,rain,
NLEBrjHupFU,170,180,speech,stream,,
Jfa8-dE4MOQ,30,40,rain,,,
Wt77fBa45kQ,190,200,stream,,,
5IPPIxAtpwQ,170,180,waterfall,,,
H_GlH62yOPs,30,40,rain,rain,,
3VtyC1RtyEk,30,40,speech,stream,,
WVJc5jjal8U,30,40,rain,rain,,
3J_2qTnPlq4,30,40,stream,,,
D4tks4YjjA0,120,130,rain,orage,orage,rain
ddGGpYKWQqM,0,10,rain,speech,,
4CdeOu7u7nI,150,160,waterfall,stream,,
CTMtd045iK8,280,290,waterfall,,,
7oxQD8s27xA,30,40,rain,rain,,
UDiRuGO_vDg,560,570,,speech,stream,
Mo9pFcFj8jo,0,10,speech,stream,,
uHo53c49dIw,30,40,rain,rain,,
F3zOnohscGI,19,29,rain,orage,orage,
4fsPNIbCLIY,30,40,speech,stream,,
m4OgAox_Jsw,0,10,waterfall,stream,,
oinjKX9c_eo,30,40,rain,,,
n6nGbZ6f8A8,30,40,rain,rain,,
FaZoKCgE98g,310,320,rain,speech,,
6A3P83hPSug,260,270,rain,orage,orage,
4K5sI9jLGMw,30,40,stream,,,
LAwkfMLLh4A,30,40,rain,rain,rain,
-7J6ZW597oc,450,460,speech,waterfall,,
HEZuTL59BN0,2,12,rain,rain,rain,
5OfL3tqVXME,30,40,,waterfall,stream,
i7HVDH-2Wrk,20,30,rain,speech,,
MW2TruZ8OSE,30,40,,waterfall,,
HMFAe77dB78,90,100,rain,rain,orage,orage
IjDuF08A5i4,380,390,,rain,orage,
I3x9SaR1Rrk,80,90,rain,rain,rain,
E9Xy_n0jK8Y,30,40,rain,rain,orage,orage
XpW0TvrMswY,80,90,rain,,,
3nlDM2DmRrY,30,40,speech,stream,,
ZGXxE64RTVg,30,40,ecoulement,stream,,
29Eywp0cbUg,10,20,rain,speech,,
H21EMFuUyqk,10,20,stream,,,
nhB86zby9I8,20,30,rain,rain,,
9m-vUn9fNKQ,20,30,speech,stream,,
Qo4EYrlPcAI,10,20,waterfall,,,
ufHhAo0a2pk,130,140,splash,stream,,
FghvVAOkvYA,9,19,rain,,,
0OjLizSR3NI,30,40,,speech,,stream
E1gFlJEQWDM,30,40,stream,,,
DsoupQpb4-0,30,40,waterfall,stream,,
0AgLZk4mq4k,30,40,speech,waterfall,,
Mn0DGfRC9t4,180,190,rain,rain,rain,
pbDkhsnw8xs,360,370,stream,,,
-RnPm-2DNv4,30,40,speech,stream,,
H0DC0DDYba8,30,40,rain,rain,,
FFiRqF53l6c,360,370,waterfall,,,
yXynH_DFv04,190,200,rain,orage,orage,rain
F3xDF3w88XQ,30,40,stream,,,
sOykJoiSeWU,30,40,rain,rain,,
1e6hVJNLEv4,30,40,,speech,stream,
AwmbyaA00o0,3,13,waterfall,stream,,
2qJRytNyLIo,12,22,speech,waterfall,,
3jTTW7nw0L0,8,18,,stream,,
28wmLaTBuFs,14,24,rain,rain,rain,
I2XxSyxHROY,90,100,waterfall,,,
E-0usN6JJfo,10,20,speech,waterfall,stream,
12Y-_doK81M,0,10,rain,orage,orage,rain
RdUGqM-ZTrM,17,27,rain,orage,orage,
iJhQI66LecQ,450,460,waterfall,,,
LfZz_7-QGkc,500,510,stream,,,
f8qi5dI8vks,190,200,stream,,,
RGNLiP66Qqo,100,110,speech,stream,,
5FwD4NnwfK0,22,32,speech,stream,,
19zmsf4ZGIk,20,30,waterfall,,,
kSONEKyw_jA,360,370,stream,,,
AGm6wg5x5bc,20,30,wave,,stream,
yDhrA5JgZIc,70,80,waterfall,,,
JR5ypFIseN4,80,90,rain,speech,,
3TNl40gKxxE,30,40,speech,stream,,
5BRktGTZ9Q4,1,11,,stream,,
30d9FRykuIc,21,31,stream,,,
yF9EhdluENo,30,40,stream,,,
ft0L5YcClBY,0,10,,stream,,
0_BSELNIoL0,30,40,waterfall,,,
0dS4AKPyXBM,30,40,rain,rain,,
-OTZBTGtvPg,20,30,speech,waterfall,,
4GknNLutlOY,230,240,rain,rain,rain,
PXNdYhqGM2s,30,40,rain,rain,rain,
hZBORqScB6k,40,50,rain,orage,orage,rain
7BeJnuC64vE,110,120,,,speech,stream
jYA2ctwPaS0,10,20,waterfall,,,
5-QPEX2_epA,30,40,speech,stream,,
DlBPkc6wv-I,150,160,,waterfall,,
3h7EyXWM2co,21,31,,stream,,
Yhk6BsshKUM,30,40,rain,rain,,
gBwPYA6D3_w,30,40,rain,ecoulement,rain,
nR5czzqlRxM,390,400,rain,rain,orage,orage
9dHpR8lq7_A,160,170,speech,stream,,
U3cNJfPqx4s,40,50,stream,,,
43t4rkwtxfE,30,40,rain,rain,,
0yKiMqrsCQo,2,12,,,stream,
mv7z8lWgtks,50,60,stream,,,
wF3poC0J20c,50,60,wave,,ocean,rain
YwRQsa2ayDs,0,10,ecoulement,stream,,
oDyDKe-URA8,270,280,waterfall,,,
fxiqXTmAlXw,90,100,rain,rain,orage,
wtXYMPiig3o,170,180,rain,rain,,
ugWuSaPmNhw,80,90,rain,orage,orage,
Gcx8re4r-wo,0,10,speech,waterfall,stream,
GPyzuIun09c,130,140,rain,,,
322EKcnCdto,18,28,waterfall,,,
0RcDISkQn58,450,460,stream,,,
EpPelu25ihI,0,10,rain,orage,orage,rain
zS4wrAbBFM4,210,220,rain,orage,orage,
TVWqe2XM0o8,20,30,stream,,,
bNUAv3v_Kx0,30,40,rain,rain,,
4fUpeOeKvUc,30,40,waterfall,,,
3zNCO6PRaBM,30,40,stream,,,
8FNEwCYRd0U,30,40,rain,orage,orage,rain
AgSf7DhCV74,20,30,waterfall,,,
XruAdO_0bpM,240,250,waterfall,,,
guonkq62quM,30,40,,speech,stream,
gLOrB6z6JuE,0,10,rain,orage,orage,
CvLpxDjAmQk,30,40,rain,rain,,
CK04S0xSebQ,60,70,waterfall,stream,,
KWlfi1XmkRc,70,80,waterfall,,,
uCbN1tkO3Ps,470,480,rain,rain,vehicule,speech
ua0Dy3ZH__o,100,110,speech,stream,,
PYA0katRsoE,480,490,rain,rain,rain,
TC2YysaCBmY,360,370,rain,rain,,
GM7WdWDBUlw,130,140,stream,,,
h-0SHg8Xrwc,40,50,,rain,vehicule,car
h3i6nqQNaoQ,30,40,speech,stream,,
2OVc5wMmQeE,30,40,waterfall,stream,,
XYd4ASPpx5c,60,70,rain,vehicule,,
4yKrjIFVldI,30,40,stream,,,
kZIy3170pgI,30,40,rain,rain,rain,
OMClEuF7H4c,110,120,rain,rain,rain,
1sF6_lZVmHE,8,18,rain,rain,rain,
3_QC8HdF4mw,30,40,rain,rain,,
4k9f3emjMzc,27,37,speech,stream,,
XETLnL7ilyo,180,190,stream,,,
SARv9vJc0ZM,190,200,rain,rain,,
f3SHHWM-NCc,150,160,stream,,,
lzm1IWCFAts,30,40,rain,orage,orage,
evFvN3zJUcQ,160,170,rain,orage,orage,rain
CYqwIbAL-eA,90,100,rain,rain,,
StqAIBz4xDY,30,40,rain,rain,,
-prE1Ek2t8M,220,230,stream,,,
2baPcmDSupM,30,40,,speech,stream,
D88KMiT3c30,330,340,waterfall,,,
1ygzNKXyQKo,30,40,speech,waterfall,,
1oQzXJ5ldRM,30,40,speech,stream,,
-1IuHAccCzk,30,40,stream,,,
Da_NrBx9Mns,30,40,,waterfall,stream,
RQ0o_9btYzY,150,160,rain,rain,,
HbIPNHOEK9U,30,40,speech,stream,,
CH5peMlQB4s,30,40,speech,waterfall,,
02fwHU_zu4k,10,20,rain,orage,orage,
864Hhm1eOlg,30,40,rain,rain,,
PrF3B2kxNaI,49,59,waterfall,,,
-JaUsb1_IbI,30,40,rain,rain,,
J18R3qBnJtA,120,130,speech,waterfall,,
eerBB3hQtyU,30,40,rain,,,
3lAcnnhdcDI,0,10,vehicule,waterfall,,
ca5mA6fClR0,22,32,rain,rain,,
-7DZifiouoM,14,24,,stream,,
O-dsJXyrk_o,160,170,stream,,,
kQuDqRubWms,30,40,rain,rain,rain,
hqorxwSctbA,20,30,waterfall,stream,,
kJAzkUV-0dQ,60,70,stream,,,
MJsxasXax8k,40,50,rain,speech,,
nRzr7lz35S4,350,360,rain,orage,orage,
LdwxbiP9a_0,340,350,speech,stream,,
bhTJkhi9bjM,11,21,,ecoulement,speech,stream
u8XFBv8xALM,0,10,stream,,,
3rJn0aTVfH0,30,40,rain,rain,,
3YQl6Z_DBU4,30,40,speech,waterfall,stream,
09rjrzAr5gI,80,90,speech,waterfall,,
3bGq2_8RIHc,30,40,,stream,,
-Ilew1TtoTg,30,40,speech,stream,,
Q_nmn8CWm-k,10,20,waterfall,,,
ld1TpdQXBxc,30,40,rain,rain,,
xr-uypcaR-g,10,20,speech,stream,,
GJ6cWEuwlzg,150,160,rain,rain,rain,
0X_dB4rEWHk,30,40,speech,stream,,
CRZ4rjGUKiA,30,40,rain,rain,rain,
QPVm_BPXgEs,440,450,rain,,,
e9UamDqHvtw,0,10,ecoulement,speech,stream,
2NWah11-Ans,280,290,speech,waterfall,,
2NaNm1LmQ5s,0,10,ecoulement,stream,,
XwTE_tjkUx0,0,10,rain,rain,,
cg-4JbOcB5Y,0,10,waterfall,,,
UpkjceYGnrE,30,40,rain,,,
cRihB6W-9VE,30,40,wave,waterfall,,
egPuFVuT1N0,50,60,rain,speech,,
0DKf_EhUp5w,11,21,speech,waterfall,,
M7X52SWGaH4,230,240,,vehicule,speech,stream
3UvfaAXBPoo,10,20,waterfall,stream,,
EDeWEQflccc,30,40,rain,rain,,
zBqBOa_GNa0,10,20,speech,stream,,
SKQ6xIOX37I,0,10,speech,waterfall,,
HJc_jFXN6U8,10,20,rain,,,
F1vtNoZIM-E,390,400,speech,stream,,
kQSw9vQtiu0,60,70,ecoulement,ecoulement,stream,
11V8CO7-Ok8,160,170,ecoulement,stream,,
b_avPAzjU6Y,310,320,rain,orage,orage,rain
-MqzhBnR6-I,30,40,,speech,stream,
C97fmNgVHSQ,340,350,stream,,,
zDfFgCP2Iys,0,10,speech,waterfall,stream,
e7l-cwCpVe4,220,230,waterfall,stream,,
VjMKnVd-qnc,120,130,waterfall,,,
t_ECMtFyWK4,120,130,waterfall,,,
S8TypCtzezw,30,40,rain,speech,,
4vZxJBmrPjc,30,40,,stream,,
H4-mcIhLdJw,0,10,rain,speech,,
AI4VvOj7Gy0,530,540,,rain,vehicule,speech
7WXvBz3-RdI,20,30,rain,orage,orage,rain
MMsrBb7W-dk,20,30,rain,vehicule,,
mZIZ9fwmXpE,10,20,rain,,,
c82XMljxdxM,260,270,speech,stream,,
Su18mDOyKo8,140,150,stream,,,
5VX0DJYb5f0,50,60,stream,,,
Y0JZuquiBDo,50,60,rain,speech,,
FRb9sSaF6EY,10,20,rain,orage,orage,rain
sYITalLZjj4,30,40,stream,animal,,
RIdvr8anYfk,380,390,rain,,,
5PsVTMTNLrc,30,40,,speech,stream,
WyMabcRzUcw,190,200,rain,rain,speech,
mCU3eifzqm4,10,20,rain,vehicule,speech,
z4YaLsaq3yc,22,32,rain,rain,,
7rjC6aGQaMA,30,40,rain,,,
Dm8RBtkECKM,30,40,rain,rain,,
Hm57TCzyWNM,240,250,rain,,,
2kaT96w_wPc,30,40,,waterfall,stream,
VT2ArFxokz0,30,40,stream,,,
595kNd_UMB4,8,18,speech,stream,,
3Yy-RuTFhtQ,30,40,rain,rain,rain,
IXv9mPXBEoo,370,380,stream,,,
rkOSeGg9n08,20,30,ocean,speech,stream,
BKTiCCMTI6g,30,40,rain,rain,,
omtdgxNTp_0,30,40,rain,orage,orage,
JYDVfukvugo,0,10,speech,stream,,
_9aL05Ghnqg,30,40,waterfall,,,
2qLeb-MsOvE,220,230,splash,speech,stream,
CGOFujIx5jc,470,480,speech,stream,,
9JsHE8dRKbg,220,230,stream,,,
28KJXzUzE9Q,60,70,speech,stream,,
29nqfRTiHjI,30,40,speech,waterfall,,
WnH2ocS4ZfU,14,24,waterfall,stream,,
_gy9r1LnAzQ,30,40,rain,rain,rain,
i5o6s3wzzTA,180,190,stream,,,
PnqOyR2C6SM,80,90,rain,speech,,
iBs_q3565ek,30,40,rain,rain,rain,
1GGV8KgCPAA,30,40,stream,,,
P3oXmiGQ-mk,480,490,rain,,,
Rae5qfIYxF0,30,40,speech,waterfall,,
MO1_3QR6cn8,10,20,,,rain,
clW32cuDOQo,0,10,rain,rain,,
3OdhJj-Bmu8,0,10,rain,orage,,
fhZ4Tl5ba1g,20,30,rain,orage,orage,rain
dalzR7VIMzU,200,210,stream,,,
tKg4BWFQeKA,10,20,rain,orage,orage,
M0jYKtLA7Fw,40,50,ecoulement,speech,stream,
2qrr1EHbm1M,30,40,speech,waterfall,,
3kICpz5ceXg,19,29,,speech,stream,
J7fNj65xMOc,30,40,rain,orage,orage,rain
BOoSLlgufHs,30,40,ecoulement,speech,stream,
ShImHeQCodM,50,60,rain,rain,,
vLUQQCGDBB8,70,80,waterfall,,,
Mm0Ja4q-tvo,30,40,rain,,,
7fDqUbnLzgo,30,40,rain,,,
YKI1jsPFfhA,50,60,stream,,,
KUiDyQxHHk0,240,250,speech,stream,,
UoahnUyc47I,150,160,waterfall,,,
GUlVP-XJY2w,0,10,rain,rain,orage,orage
dEE89eYxvPQ,10,20,rain,orage,rain,
4_T3ae4LM8M,30,40,,waterfall,,
jMJkdydWJJw,40,50,rain,vehicule,speech,car
303PqOqBJ5I,30,40,rain,rain,,
-fqqe48M5Lc,20,30,rain,,,
RMK34myWilQ,440,450,rain,rain,,
_oDb2svg2mM,0,10,waterfall,,,
fIOOLk69UmU,80,90,stream,,,
8djA0CTUmfs,70,80,rain,orage,orage,rain
EQo7n0WQ-sw,30,40,rain,rain,,
Bhy29hKw7lo,90,100,rain,,,
h7HdzxmVMhY,10,20,speech,waterfall,,
4nacLrSevsA,30,40,,stream,,
a7tTAj8L66s,40,50,ocean,speech,stream,
csdWzOri9pk,70,80,rain,orage,orage,rain
fmCrITf37Vw,250,260,rain,rain,,
-dBMA3MhZhw,20,30,waterfall,,,
Xzva-q3c8kc,0,10,rain,,,
jwRyFDT1xq0,110,120,rain,rain,,
ByRIK4N2MDs,30,40,speech,waterfall,,
EavTgli50dQ,0,10,stream,,,
YzyMkuV70QI,30,40,rain,rain,,
kaOrOk6VXEc,90,100,,speech,stream,
y3iDIwbKDqw,30,40,speech,waterfall,stream,
Od2zct3AA3I,160,170,stream,,,
18JdHpnS1Ys,30,40,,speech,stream,
GZSStOup5Nc,30,40,rain,rain,,
HIK1K6plM0U,40,50,rain,rain,,
uynUu1mJdPY,90,100,stream,,,
dX7m16Dg0Go,30,40,rain,rain,,
ysx2CuC2OwQ,100,110,rain,rain,,
3W5e_So6vvk,60,70,,waterfall,,
GUnDpwwcQio,220,230,ecoulement,stream,,
-QoKLXoEx_o,30,40,speech,stream,,
r_qcJwjFuM4,100,110,speech,stream,,
WT3F0jVr57o,30,40,rain,orage,orage,rain
6zzDOFmpHRY,20,30,stream,,,
pBl6nzH3FDk,30,40,rain,rain,,
8b0j68k1ZnQ,30,40,rain,rain,rain,
aVerzZNW59g,30,40,rain,rain,,
_74GP9Q0qOQ,160,170,waterfall,,,
TwLHvm1hv8M,420,430,rain,,,
UCy1BEx8jBE,50,60,stream,,,
PQB5RQh1uPA,10,20,stream,,,
VupwaUMziZE,460,470,rain,orage,,
2kD3vOBgqTg,170,180,rain,speech,,
le6OJjKnUzw,30,40,rain,orage,orage,
z0nH4DeR-FE,10,20,stream,,,
mNuOvR1wgKw,90,100,rain,rain,,
XPh5z3DInNM,130,140,rain,,,
J0nepGPz_Kg,20,30,rain,orage,orage,
DpSeXaiu3QU,3,13,rain,rain,,
ygPiJibxVpA,160,170,rain,orage,orage,
C47swnBjfQY,40,50,rain,rain,,
R_Lf1AByrFo,30,40,,stream,,
IQU-SUhn2GA,4,14,ecoulement,waterfall,,
IKAf6ggK5kk,150,160,boat,vehicule,stream,
YY_JJ42XiAo,30,40,,stream,,
O5MjK0TO0YU,220,230,rain,,,
--299m5_DdE,0,5,,waterfall,,
PBvvtYv5Tyk,30,40,rain,rain,,orage
s1gsq0G75XA,15,25,stream,,,
jUTwBVEBGWI,30,40,,waterfall,,
Br68ch0YUkE,30,40,,stream,,
cuVoKPwNh5w,90,100,stream,,,
vcTWN0HCyoY,210,220,rain,orage,rain,
AT__xB9jOSs,140,150,speech,waterfall,,
03Qvfru13tA,26,36,rain,orage,rain,
dWFE28GmqOk,40,50,speech,stream,,
6iZ6M_pP39Y,30,40,rain,rain,,
yao9Zm_qjs4,30,40,rain,,,
gNJyiTi2qxg,10,20,speech,waterfall,,
H-JFjOkh9Ts,40,50,rain,rain,,
JOB_DuUttlw,10,20,stream,,,
XOX13oXwBmA,330,340,,,rain,
ACnxwavqu38,30,40,stream,,,
tQ5KqrtxLFo,0,10,speech,stream,,
2NaxHPjSmcg,30,40,rain,rain,rain,
qwp58lN0YLA,30,40,rain,rain,orage,rain
2q1LPguCsQ0,30,40,speech,stream,,
5bKLKnndLY4,320,330,stream,,,
uECDV1HF5i4,230,240,,waterfall,stream,
A1Y9y5-5oVo,30,40,rain,,,
_lCI_HwITqc,30,40,rain,rain,,
xYsuR3kmwuw,40,50,speech,waterfall,,
CWKIe8Hx9TA,100,110,speech,stream,,
1IKMdBm4p0M,30,40,stream,,,
LdF9gw1FaA8,310,320,speech,waterfall,,
pUS3eGlmm9Y,30,40,rain,rain,,
prbC0b5XT5s,1,11,rain,rain,,
3rqtPsXSQLI,27,37,speech,waterfall,stream,
1cYLcAq_lms,30,40,speech,waterfall,,
kdcPenZEd7g,10,20,waterfall,,,
pB6eYjTHX7c,0,10,,stream,,
iMoTVcvIlHo,30,40,stream,,,
THXjHEp7OLM,240,250,rain,,,
5BUN4_MyOPc,30,40,stream,,,
ewFWVJHFtg8,340,350,waterfall,,,
IMkCjuGlD-s,0,10,rain,orage,orage,
-88hDH6LtyI,80,90,rain,rain,rain,
ZxvLK1OO91o,300,310,waterfall,stream,,
ZNCMpv4Ys94,300,310,rain,rain,,
8D62WC7KdUU,30,40,rain,rain,rain,
3dXbFEOtIbs,30,40,,waterfall,,
baZpCTu9FdQ,240,250,speech,stream,,
b-KUo2UH1Lo,180,190,rain,,,
77j13MLcMNw,30,40,rain,rain,rain,
KrhfqYRDQzU,130,140,,speech,stream,
kz87f7uDSUU,10,20,rain,orage,orage,
iXdxsiY_Jeg,70,80,stream,,,
-Pn-kro4Qtw,7,17,waterfall,,,
oowUkYuRiKg,70,80,stream,,,
uiNuH51lzVY,130,140,speech,stream,,
mRqCScljho0,100,110,speech,stream,,
-7R9L8jDmyk,30,40,stream,,,
y2q5tLOymZU,90,100,stream,,,
HOvkaNKSHwk,19,29,rain,rain,,
J784NWBZXmc,30,40,rain,rain,,
InyiBo2dMfk,30,40,rain,rain,,
i2hc1Ulwkew,30,40,rain,,,
zfUMBAhPJ70,150,160,rain,,,
493rwpmmBPA,30,40,stream,,,
ZKPloXLOXrM,30,40,rain,rain,,
4mviDbRZ6iM,5,15,speech,stream,,
B8pCXuwJ7BA,30,40,,,stream,
8RUzs8o_gaI,21,31,rain,,,
ExsjeX-vJi8,30,40,stream,,,
FcDxYOl8_wo,9,19,rain,rain,,
lSKjVwOHFWk,440,450,waterfall,,,
8v6Ph2ycmcY,10,20,rain,speech,,
wTjyZDZCeLM,60,70,stream,,,
2mA-8ewbboM,30,40,speech,stream,,
OZylSbb4SHw,300,310,,stream,,
5dL6ABG_2WQ,30,40,rain,,,
jq1FN5icslk,30,40,rain,rain,,
S4IF5FmFmkI,90,100,stream,,,
uE3nGwoqroA,220,230,rain,,,
dq7ABe35_q8,20,30,rain,,,
gf0tFvFpHps,30,40,rain,rain,orage,orage
1QrPqE8dpNI,240,250,speech,waterfall,,
2RysLVMQFwQ,30,40,speech,stream,,
fSnZicljKkk,0,10,rain,rain,orage,
OzM-R40vi6c,0,10,rain,rain,,
PraRD5bHRBQ,390,400,ocean,waterfall,,
RVx00mGM0Tk,0,10,speech,stream,,
JagBebdiJOk,210,220,rain,rain,,
boMDZ8V6stU,70,80,stream,,,
23xDGnyVFUk,30,40,speech,stream,,
pCpWuhqlI6A,0,10,ecoulement,stream,,
yZifCH8bfRQ,530,540,splash,speech,stream,
ZuR1579EEjo,30,40,rain,rain,,
tISof3ijhZc,0,10,rain,orage,orage,rain
15zex9iEo7Q,30,40,waterfall,,,
2Q8RIvpea9c,4,14,speech,stream,,
fSvluey7HCk,30,40,rain,rain,,
JPNx_Y2AHIk,50,60,waterfall,,,
rcb8geauBFw,180,190,speech,stream,,
4c9wuzghXvU,17,27,rain,,,
IfnWojUTMd0,40,50,rain,,,
ZTos6L0WwZo,30,40,ecoulement,stream,,
AGR-uAO--LI,30,40,rain,rain,,
2VAFNfjSo3k,400,410,rain,vehicule,car,
1OtBBBSNmg4,0,3,waterfall,,,
3zCK2pKU4yg,30,40,rain,,,
GjPTZQBEEiA,0,10,stream,,,
QY_0kOr8Fd8,110,120,waterfall,,,
O_TjVlphn0A,140,150,stream,,,
ZS-CB8oeBAc,100,110,stream,,,
TQ1rIOHcVEQ,30,40,rain,,,
NrIL6wi_Txo,330,340,speech,stream,,
4nj1WuB_3ng,30,40,speech,stream,,
k-UgSyVEhFg,160,170,rain,orage,orage,
cR9rVglY5JQ,100,110,waterfall,stream,,
C5EYewE8kNI,30,40,stream,,,
2Pz1XxYGin4,30,40,,speech,stream,
oRjGA2gVLJU,440,450,,rain,rain,orage
WFY7x6htrRo,0,10,stream,,,
emO_YZLgwSg,30,40,stream,,,
rZMzX-gxjLs,10,20,waterfall,stream,,
-jStX19qXYY,20,30,,stream,,
w6PRo6-dGh0,30,40,stream,,,
kDtzRVDYezA,30,40,rain,,,
-dExF8c5Y54,11,21,stream,,,
O9tPTmjH_hY,40,50,speech,stream,,
fhjFSTvObcA,30,40,waterfall,stream,,
QTXc9zGohsI,150,160,speech,waterfall,stream,
jfQj_HB8TZo,20,30,speech,waterfall,,
dGcCQKGqxok,40,50,waterfall,,,
E7uyG5ASmIc,3,13,rain,rain,rain,
NduHCb5Sd_I,130,140,speech,stream,,
s2k4ns7WVWk,0,10,speech,waterfall,,
5ebLtG09UbU,18,28,rain,orage,orage,
wImTuLLbNH0,0,10,rain,speech,,
cEw4AEGMSn8,100,110,,stream,,
J89qSMnZ4cg,20,30,speech,stream,,
c8a40hr7UjY,0,10,stream,,,
WGcyz7NjT_4,120,130,rain,orage,orage,
l2N7q5YZjn0,400,410,rain,orage,orage,rain
_IjK0YQZpfk,110,120,,rain,,
kY58Ww2Zgrk,20,30,rain,orage,orage,rain
4Pctlx9ijJY,15,25,speech,waterfall,,
-tWfnMjFG1Q,30,40,,stream,,
3hzy-FL24no,17,27,stream,,,
xML1Kz1D0_s,30,40,rain,,,
npO54gjRXWo,60,70,speech,stream,,
edLhTZBgd10,280,290,speech,stream,,
P8yoCfw1HVo,30,40,rain,rain,orage,rain
mLwzmN4cCrk,30,40,rain,rain,,
IgYBLouAzj4,120,130,speech,waterfall,,
szFgbP_Mark,30,40,rain,rain,,
-6khz3WJ-b4,30,40,waterfall,stream,,
oUZfHvTdECQ,80,90,rain,orage,orage,
1FYV6HyXFVQ,30,40,speech,waterfall,,
sU8o--f5Eso,210,220,rain,orage,orage,rain
d1dE-YDlI9U,290,300,stream,,,
4i40oAezG3M,30,40,speech,waterfall,stream,
2IN_u6KBwZE,1,11,stream,,,
UGorQX99Z1k,170,180,speech,stream,,
8sZtN1zgPwA,130,140,stream,,,
4nnOjJox4x0,30,40,stream,,,
-r7bfVZ88Cs,70,80,stream,,,
ZB3wsI4dv_o,20,30,stream,,,
Z8YbPu4ElXM,30,40,rain,rain,rain,
CcZAfuEVCBU,20,30,waterfall,,,
GWYyM3MrkZM,80,90,speech,waterfall,stream,
TygQx73Xy6Y,30,40,rain,orage,orage,
An1wdJ1P8LU,30,40,stream,,,
g_z0np2wJ7M,190,200,,waterfall,stream,
pL_tRSvjDjQ,210,220,waterfall,,,
Teyrxk0fnLI,170,180,stream,,,
JLcDkShkbnY,0,10,boat,,vehicule,stream
6F1pn7Af2Y4,30,40,rain,,,
QvUSQXsIUa0,160,170,rain,orage,orage,rain
-BcfPQbEgqI,30,40,speech,stream,,
1qTBPpgqPdQ,19,29,,,speech,stream
5wg8kQZizYM,170,180,stream,,,
ykQ2at16vZc,50,60,stream,,,
82PBj3AqdQQ,50,60,waterfall,,,
fWIBt8n5sUQ,180,190,,waterfall,stream,
WXMZUWoykXc,30,40,rain,rain,,
HOPjKbrrupI,30,40,rain,rain,,
BRKLY4R7yMM,30,40,rain,rain,,
AB064koXNZU,0,8,stream,,,
F9k02e2_maA,240,250,waterfall,,,
5CB9V3IG46E,30,40,speech,stream,,
D8x9V-Qec68,8,18,rain,orage,orage,
1IAkU-tis3U,30,40,speech,waterfall,,
_2ZCIlZksEE,30,40,stream,,,
peKS-LKbUD4,40,50,stream,,,
IAAnRuLRVUk,60,70,stream,,,
n-hZjVAAUKg,0,10,speech,waterfall,,
WEvwU1W8b_c,130,140,,speech,stream,
50DyQj7BlrA,30,40,stream,,,
S7QVRYyLdAY,20,30,waterfall,,,
eDM5XQOeNBU,60,70,vehicule,waterfall,,
1z6-8884Eg0,120,130,rain,orage,orage,rain
cuxt11IAd-k,60,70,rain,,,
QZUxm4p8PfU,70,80,stream,,,
Rk-ujWKzPuc,280,290,rain,rain,,
glBOvRYpXOw,10,20,waterfall,,,
YfItDW2JSGw,390,400,stream,,,
32TegIpk44w,1,11,waterfall,,,
pnWBWmtbYfw,22,32,rain,,,
TDffaDNJebA,300,310,rain,rain,rain,
1Xal7yYQQi8,30,40,rain,rain,,
WntmZgm9Gbc,130,140,rain,,,
1j6a885F7uM,30,40,rain,rain,orage,rain
26vhFcLaR6U,30,40,stream,,,
Sqr-Q-sR-oQ,110,120,rain,orage,orage,rain
36iT7sVLqek,370,380,rain,orage,orage,rain
ywD_am3uZh8,20,30,rain,splash,speech,
wulOEFdECWs,10,20,rain,,,
cMzERBmtlrs,10,20,rain,rain,orage,orage
2tTTfqg7H-A,30,40,speech,stream,,
Im_etiGbx8k,23,33,stream,,,
dPCGBWI3dSE,480,490,rain,orage,orage,
19lSkfHIwvM,30,40,stream,,,
94jDpNVq_Mc,70,80,waterfall,stream,,
fXLqAOBFPJ0,10,20,,stream,,
YQhOb5GK_5A,550,560,rain,rain,,
